Flowrate(m^3), Depth(m)
1.000000,0.129554
1.500000,0.165280
2.000000,0.196413
2.500000,0.224491
3.000000,0.250321
3.500000,0.274392
4.000000,0.297022
4.500000,0.318438
5.000000,0.338802
5.500000,0.358237
6.000000,0.376838
6.500000,0.394681
7.000000,0.411824
7.500000,0.428317
8.000000,0.444198
8.500000,0.459499
9.000000,0.474247
9.500000,0.488564
10.000000,0.502539
10.500000,0.516187
11.000000,0.529518
11.500000,0.542543
12.000000,0.555272
12.500000,0.567713
13.000000,0.579876
13.500000,0.591768
14.000000,0.603397
14.500000,0.614770
15.000000,0.625895
15.500000,0.636776
16.000000,0.647422
16.500000,0.657837
17.000000,0.668028
17.500000,0.678001
18.000000,0.687759
18.500000,0.697309
19.000000,0.706655
19.500000,0.715803
20.000000,0.724756
20.500000,0.733520
21.000000,0.742099
21.500000,0.750496
22.000000,0.758717
22.500000,0.766764
23.000000,0.774644
23.500000,0.782421
24.000000,0.790123
24.500000,0.797753
25.000000,0.805312
25.500000,0.812801
26.000000,0.820222
26.500000,0.827576
27.000000,0.834865
27.500000,0.842088
28.000000,0.849248
28.500000,0.856346
29.000000,0.863383
29.500000,0.870359
30.000000,0.877275
30.500000,0.884134
31.000000,0.890934
31.500000,0.897678
32.000000,0.904366
32.500000,0.911000
33.000000,0.917578
33.500000,0.924104
34.000000,0.930576
34.500000,0.936996
35.000000,0.943365
35.500000,0.949683
36.000000,0.955951
36.500000,0.962169
37.000000,0.968338
37.500000,0.974460
38.000000,0.980533
38.500000,0.986559
39.000000,0.992538
39.500000,0.998471
40.000000,1.004358
40.500000,1.010200
41.000000,1.015998
41.500000,1.021751
42.000000,1.027460
42.500000,1.033126
43.000000,1.038749
43.500000,1.044330
44.000000,1.049868
44.500000,1.055365
45.000000,1.060821
45.500000,1.066236
46.000000,1.071610
46.500000,1.076945
47.000000,1.082251
47.500000,1.087530
48.000000,1.092782
48.500000,1.098008
49.000000,1.103208
49.500000,1.108382
50.000000,1.113530
50.500000,1.118653
51.000000,1.123751
51.500000,1.128823
52.000000,1.133871
52.500000,1.138894
53.000000,1.143893
53.500000,1.148867
54.000000,1.153818
54.500000,1.158745
55.000000,1.163648
55.500000,1.168528
56.000000,1.173385
56.500000,1.178218
57.000000,1.183029
57.500000,1.187817
58.000000,1.192582
58.500000,1.197326
59.000000,1.202046
59.500000,1.206745
60.000000,1.211422
60.500000,1.216077
61.000000,1.220711
61.500000,1.225323
62.000000,1.229914
62.500000,1.234484
63.000000,1.239033
63.500000,1.243560
64.000000,1.248068
64.500000,1.252554
65.000000,1.257020
65.500000,1.261466
66.000000,1.265891
66.500000,1.270297
67.000000,1.274682
67.500000,1.279048
68.000000,1.283394
68.500000,1.287720
69.000000,1.292027
69.500000,1.296314
70.000000,1.300583
70.500000,1.304832
71.000000,1.309062
71.500000,1.313273
72.000000,1.317465
72.500000,1.321639
73.000000,1.325794
73.500000,1.329930
74.000000,1.334048
74.500000,1.338148
75.000000,1.342229
75.500000,1.346293
76.000000,1.350338
76.500000,1.354366
77.000000,1.358376
77.500000,1.362368
78.000000,1.366342
78.500000,1.370299
79.000000,1.374238
79.500000,1.378160
80.000000,1.382067
80.500000,1.385962
81.000000,1.389845
81.500000,1.393715
82.000000,1.397574
82.500000,1.401422
83.000000,1.405257
83.500000,1.409081
84.000000,1.412893
84.500000,1.416693
85.000000,1.420482
85.500000,1.424260
86.000000,1.428026
86.500000,1.431780
87.000000,1.435524
87.500000,1.439256
88.000000,1.442977
88.500000,1.446687
89.000000,1.450385
89.500000,1.454073
90.000000,1.457750
90.500000,1.461415
91.000000,1.465070
91.500000,1.468714
92.000000,1.472347
92.500000,1.475970
93.000000,1.479581
93.500000,1.483182
94.000000,1.486773
94.500000,1.490353
95.000000,1.493922
95.500000,1.497481
96.000000,1.501029
96.500000,1.504567
97.000000,1.508095
97.500000,1.511613
98.000000,1.515120
98.500000,1.518617
99.000000,1.522104
99.500000,1.525580
100.000000,1.529047
100.500000,1.532503
