Flowrate(m^3), Depth(m)
5.000000,0.250065
7.500000,0.318009
10.000000,0.376943
12.500000,0.429859
15.000000,0.478311
17.500000,0.523214
20.000000,0.565079
22.500000,0.604262
25.000000,0.641041
27.500000,0.675641
30.000000,0.708248
32.500000,0.739023
35.000000,0.768104
37.500000,0.795948
40.000000,0.822976
42.500000,0.849248
45.000000,0.874816
47.500000,0.899722
50.000000,0.924006
52.500000,0.947702
55.000000,0.970841
57.500000,0.993451
60.000000,1.015556
62.500000,1.037179
65.000000,1.058340
67.500000,1.079064
70.000000,1.099419
72.500000,1.119430
75.000000,1.139111
77.500000,1.158473
80.000000,1.177526
82.500000,1.196281
85.000000,1.214748
87.500000,1.232935
90.000000,1.250851
92.500000,1.268502
95.000000,1.285898
97.500000,1.303044
100.000000,1.319947
102.500000,1.336613
105.000000,1.353048
107.500000,1.369258
110.000000,1.385259
112.500000,1.401090
115.000000,1.416758
117.500000,1.432268
120.000000,1.447623
122.500000,1.462827
125.000000,1.477882
127.500000,1.492793
130.000000,1.507563
132.500000,1.522194
135.000000,1.536690
137.500000,1.551053
140.000000,1.565285
142.500000,1.579390
145.000000,1.593370
147.500000,1.607226
150.000000,1.620962
152.500000,1.634579
155.000000,1.648080
157.500000,1.661467
160.000000,1.674740
162.500000,1.687907
165.000000,1.700978
167.500000,1.713957
170.000000,1.726845
172.500000,1.739643
175.000000,1.752353
177.500000,1.764976
180.000000,1.777514
182.500000,1.789967
185.000000,1.802338
187.500000,1.814627
190.000000,1.826836
192.500000,1.838965
195.000000,1.851016
197.500000,1.862990
200.000000,1.874888
202.500000,1.886711
205.000000,1.898459
207.500000,1.910135
210.000000,1.921739
212.500000,1.933271
215.000000,1.944733
217.500000,1.956126
220.000000,1.967450
222.500000,1.978707
225.000000,1.989898
227.500000,2.001032
230.000000,2.012112
232.500000,2.023138
235.000000,2.034110
237.500000,2.045030
240.000000,2.055898
242.500000,2.066715
245.000000,2.077481
247.500000,2.088197
250.000000,2.098863
252.500000,2.109480
255.000000,2.120049
257.500000,2.130570
260.000000,2.141044
262.500000,2.151471
265.000000,2.161851
267.500000,2.172186
270.000000,2.182476
272.500000,2.192721
275.000000,2.202922
277.500000,2.213078
280.000000,2.223192
282.500000,2.233262
285.000000,2.243290
287.500000,2.253275
290.000000,2.263219
292.500000,2.273122
295.000000,2.282984
297.500000,2.292805
300.000000,2.302590
302.500000,2.312340
305.000000,2.322055
307.500000,2.331734
310.000000,2.341380
312.500000,2.350991
315.000000,2.360568
317.500000,2.370112
320.000000,2.379623
322.500000,2.389101
325.000000,2.398547
327.500000,2.407960
330.000000,2.417342
332.500000,2.426692
335.000000,2.436010
337.500000,2.445298
340.000000,2.454554
342.500000,2.463780
345.000000,2.472976
347.500000,2.482142
350.000000,2.491278
352.500000,2.500384
355.000000,2.509461
357.500000,2.518509
360.000000,2.527529
362.500000,2.536519
365.000000,2.545482
367.500000,2.554416
370.000000,2.563322
372.500000,2.572201
375.000000,2.581052
377.500000,2.589876
380.000000,2.598672
382.500000,2.607441
385.000000,2.616182
387.500000,2.624896
390.000000,2.633583
392.500000,2.642242
395.000000,2.650875
397.500000,2.659481
400.000000,2.668061
402.500000,2.676614
405.000000,2.685141
407.500000,2.693642
410.000000,2.702117
412.500000,2.710566
415.000000,2.718990
417.500000,2.727388
420.000000,2.735761
422.500000,2.744109
425.000000,2.752433
427.500000,2.760731
430.000000,2.769004
432.500000,2.777254
435.000000,2.785478
437.500000,2.793679
440.000000,2.801855
442.500000,2.810008
445.000000,2.818136
447.500000,2.826241
450.000000,2.834322
452.500000,2.842380
455.000000,2.850415
457.500000,2.858426
460.000000,2.866414
462.500000,2.874380
465.000000,2.882322
467.500000,2.890242
470.000000,2.898139
472.500000,2.906013
475.000000,2.913866
477.500000,2.921697
480.000000,2.929506
482.500000,2.937293
485.000000,2.945059
487.500000,2.952803
490.000000,2.960526
492.500000,2.968228
495.000000,2.975908
497.500000,2.983568
500.000000,2.991206
502.500000,2.998823
