Flowrate(m^3), Depth(m)
2.000000,0.221286
3.000000,0.280604
4.000000,0.332066
5.000000,0.378032
6.000000,0.419704
7.000000,0.457773
8.000000,0.492795
9.000000,0.525767
10.000000,0.556952
11.000000,0.586476
12.000000,0.614449
13.000000,0.640968
14.000000,0.666121
15.000000,0.689986
16.000000,0.712636
17.000000,0.734138
18.000000,0.754554
19.000000,0.773941
20.000000,0.792623
21.000000,0.810886
22.000000,0.828750
23.000000,0.846233
24.000000,0.863349
25.000000,0.880114
26.000000,0.896540
27.000000,0.912638
28.000000,0.928420
29.000000,0.943895
30.000000,0.959073
31.000000,0.973962
32.000000,0.988569
33.000000,1.002904
34.000000,1.016972
35.000000,1.030779
36.000000,1.044333
37.000000,1.057638
38.000000,1.070701
39.000000,1.083541
40.000000,1.096215
41.000000,1.108729
42.000000,1.121087
43.000000,1.133292
44.000000,1.145347
45.000000,1.157255
46.000000,1.169019
47.000000,1.180640
48.000000,1.192122
49.000000,1.203467
50.000000,1.214676
51.000000,1.225753
52.000000,1.236700
53.000000,1.247518
54.000000,1.258209
55.000000,1.268776
56.000000,1.279219
57.000000,1.289542
58.000000,1.299745
59.000000,1.309830
60.000000,1.319799
61.000000,1.329654
62.000000,1.339396
63.000000,1.349026
64.000000,1.358546
65.000000,1.367957
66.000000,1.377261
67.000000,1.386471
68.000000,1.395609
69.000000,1.404676
70.000000,1.413672
71.000000,1.422597
72.000000,1.431454
73.000000,1.440243
74.000000,1.448964
75.000000,1.457618
76.000000,1.466206
77.000000,1.474729
78.000000,1.483187
79.000000,1.491581
80.000000,1.499912
81.000000,1.508180
82.000000,1.516387
83.000000,1.524531
84.000000,1.532616
85.000000,1.540639
86.000000,1.548604
87.000000,1.556509
88.000000,1.564355
89.000000,1.572144
90.000000,1.579875
91.000000,1.587550
92.000000,1.595168
93.000000,1.602730
94.000000,1.610237
95.000000,1.617689
96.000000,1.625087
97.000000,1.632431
98.000000,1.639721
99.000000,1.646959
100.000000,1.654144
101.000000,1.661277
102.000000,1.668358
103.000000,1.675388
104.000000,1.682368
105.000000,1.689306
106.000000,1.696211
107.000000,1.703082
108.000000,1.709920
109.000000,1.716725
110.000000,1.723498
111.000000,1.730238
112.000000,1.736947
113.000000,1.743623
114.000000,1.750268
115.000000,1.756881
116.000000,1.763463
117.000000,1.770015
118.000000,1.776536
119.000000,1.783026
120.000000,1.789486
121.000000,1.795916
122.000000,1.802317
123.000000,1.808687
124.000000,1.815029
125.000000,1.821341
126.000000,1.827624
127.000000,1.833878
128.000000,1.840104
129.000000,1.846302
130.000000,1.852471
131.000000,1.858612
132.000000,1.864725
133.000000,1.870811
134.000000,1.876869
135.000000,1.882900
136.000000,1.888904
137.000000,1.894880
138.000000,1.900830
139.000000,1.906753
140.000000,1.912650
141.000000,1.918521
142.000000,1.924365
143.000000,1.930183
144.000000,1.935975
145.000000,1.941742
146.000000,1.947483
147.000000,1.953198
148.000000,1.958888
149.000000,1.964554
150.000000,1.970194
151.000000,1.975809
152.000000,1.981399
153.000000,1.986965
154.000000,1.992511
155.000000,1.998038
156.000000,2.003548
157.000000,2.009039
158.000000,2.014512
159.000000,2.019967
160.000000,2.025404
161.000000,2.030823
162.000000,2.036225
163.000000,2.041610
164.000000,2.046977
165.000000,2.052326
166.000000,2.057659
167.000000,2.062974
168.000000,2.068272
169.000000,2.073553
170.000000,2.078817
171.000000,2.084065
172.000000,2.089296
173.000000,2.094510
174.000000,2.099707
175.000000,2.104888
176.000000,2.110053
177.000000,2.115201
178.000000,2.120333
179.000000,2.125449
180.000000,2.130549
181.000000,2.135632
182.000000,2.140700
183.000000,2.145752
184.000000,2.150788
185.000000,2.155809
186.000000,2.160813
187.000000,2.165802
188.000000,2.170776
189.000000,2.175734
190.000000,2.180677
191.000000,2.185604
192.000000,2.190517
193.000000,2.195414
194.000000,2.200296
195.000000,2.205163
196.000000,2.210014
197.000000,2.214851
198.000000,2.219673
199.000000,2.224481
200.000000,2.229273
201.000000,2.234051
