Flowrate(m^3), Depth(m)
1.000000,0.158407
1.500000,0.200553
2.000000,0.237418
2.500000,0.270743
3.000000,0.301418
3.500000,0.329974
4.000000,0.356760
4.500000,0.382016
5.000000,0.405918
5.500000,0.428595
6.000000,0.450144
6.500000,0.470637
7.000000,0.490241
7.500000,0.509213
8.000000,0.527588
8.500000,0.545392
9.000000,0.562649
9.500000,0.579379
10.000000,0.595603
10.500000,0.611338
11.000000,0.626602
11.500000,0.641410
12.000000,0.655778
12.500000,0.669721
13.000000,0.683251
13.500000,0.696383
14.000000,0.709127
14.500000,0.721497
15.000000,0.733503
15.500000,0.745156
16.000000,0.756467
16.500000,0.767447
17.000000,0.778115
17.500000,0.788608
18.000000,0.798965
18.500000,0.809188
19.000000,0.819281
19.500000,0.829248
20.000000,0.839090
20.500000,0.848812
21.000000,0.858415
21.500000,0.867901
22.000000,0.877274
22.500000,0.886536
23.000000,0.895688
23.500000,0.904733
24.000000,0.913672
24.500000,0.922508
25.000000,0.931241
25.500000,0.939875
26.000000,0.948410
26.500000,0.956848
27.000000,0.965190
27.500000,0.973439
28.000000,0.981595
28.500000,0.989659
29.000000,0.997634
29.500000,1.005519
30.000000,1.013318
30.500000,1.021030
31.000000,1.028656
31.500000,1.036199
32.000000,1.043658
32.500000,1.051036
33.000000,1.058332
33.500000,1.065549
34.000000,1.072686
34.500000,1.079750
35.000000,1.086761
35.500000,1.093721
36.000000,1.100632
36.500000,1.107493
37.000000,1.114306
37.500000,1.121071
38.000000,1.127788
38.500000,1.134457
39.000000,1.141080
39.500000,1.147657
40.000000,1.154188
40.500000,1.160674
41.000000,1.167116
41.500000,1.173512
42.000000,1.179865
42.500000,1.186175
43.000000,1.192441
43.500000,1.198665
44.000000,1.204846
44.500000,1.210986
45.000000,1.217084
45.500000,1.223140
46.000000,1.229156
46.500000,1.235132
47.000000,1.241068
47.500000,1.246963
48.000000,1.252820
48.500000,1.258637
49.000000,1.264415
49.500000,1.270156
50.000000,1.275857
50.500000,1.281522
51.000000,1.287148
51.500000,1.292738
52.000000,1.298290
52.500000,1.303806
53.000000,1.309286
53.500000,1.314729
54.000000,1.320137
54.500000,1.325509
55.000000,1.330846
55.500000,1.336148
56.000000,1.341416
56.500000,1.346648
57.000000,1.351847
57.500000,1.357012
58.000000,1.362142
58.500000,1.367240
59.000000,1.372304
59.500000,1.377335
60.000000,1.382337
60.500000,1.387317
61.000000,1.392277
61.500000,1.397216
62.000000,1.402134
62.500000,1.407031
63.000000,1.411908
63.500000,1.416765
64.000000,1.421602
64.500000,1.426419
65.000000,1.431216
65.500000,1.435994
66.000000,1.440751
66.500000,1.445490
67.000000,1.450209
67.500000,1.454909
68.000000,1.459589
68.500000,1.464251
69.000000,1.468894
69.500000,1.473518
70.000000,1.478124
70.500000,1.482711
71.000000,1.487280
71.500000,1.491830
72.000000,1.496362
72.500000,1.500876
73.000000,1.505373
73.500000,1.509851
74.000000,1.514311
74.500000,1.518754
75.000000,1.523179
75.500000,1.527587
76.000000,1.531977
76.500000,1.536350
77.000000,1.540706
77.500000,1.545044
78.000000,1.549366
78.500000,1.553671
79.000000,1.557958
79.500000,1.562229
80.000000,1.566484
80.500000,1.570721
81.000000,1.574943
81.500000,1.579148
82.000000,1.583336
82.500000,1.587508
83.000000,1.591664
83.500000,1.595804
84.000000,1.599928
84.500000,1.604036
85.000000,1.608128
85.500000,1.612204
86.000000,1.616265
86.500000,1.620310
87.000000,1.624339
87.500000,1.628353
88.000000,1.632351
88.500000,1.636335
89.000000,1.640302
89.500000,1.644255
90.000000,1.648192
90.500000,1.652115
91.000000,1.656022
91.500000,1.659915
92.000000,1.663792
92.500000,1.667655
93.000000,1.671503
93.500000,1.675336
94.000000,1.679155
94.500000,1.682959
95.000000,1.686752
95.500000,1.690535
96.000000,1.694307
96.500000,1.698070
97.000000,1.701822
97.500000,1.705565
98.000000,1.709298
98.500000,1.713020
99.000000,1.716733
99.500000,1.720437
100.000000,1.724130
100.500000,1.727814
