Flowrate(m^3), Depth(m)
3.000000,0.242370
4.500000,0.308270
6.000000,0.365135
7.500000,0.415773
9.000000,0.461599
10.500000,0.503656
12.000000,0.542911
13.500000,0.579662
15.000000,0.614130
16.500000,0.646501
18.000000,0.676932
19.500000,0.705565
21.000000,0.732521
22.500000,0.757911
24.000000,0.781903
25.500000,0.805112
27.000000,0.827702
28.500000,0.849710
30.000000,0.871165
31.500000,0.892094
33.000000,0.912523
34.500000,0.932472
36.000000,0.951962
37.500000,0.971011
39.000000,0.989634
40.500000,1.007847
42.000000,1.025663
43.500000,1.043095
45.000000,1.060155
46.500000,1.076855
48.000000,1.093266
49.500000,1.109429
51.000000,1.125349
52.500000,1.141033
54.000000,1.156487
55.500000,1.171718
57.000000,1.186730
58.500000,1.201528
60.000000,1.216117
61.500000,1.230502
63.000000,1.244688
64.500000,1.258677
66.000000,1.272475
67.500000,1.286085
69.000000,1.299510
70.500000,1.312754
72.000000,1.325820
73.500000,1.338712
75.000000,1.351432
76.500000,1.363983
78.000000,1.376368
79.500000,1.388609
81.000000,1.400735
82.500000,1.412749
84.000000,1.424652
85.500000,1.436446
87.000000,1.448133
88.500000,1.459715
90.000000,1.471192
91.500000,1.482567
93.000000,1.493841
94.500000,1.505015
96.000000,1.516091
97.500000,1.527070
99.000000,1.537954
100.500000,1.548743
102.000000,1.559438
103.500000,1.570042
105.000000,1.580554
106.500000,1.590977
108.000000,1.601310
109.500000,1.611556
111.000000,1.621715
112.500000,1.631788
114.000000,1.641777
115.500000,1.651681
117.000000,1.661502
118.500000,1.671241
120.000000,1.680898
121.500000,1.690484
123.000000,1.700009
124.500000,1.709475
126.000000,1.718882
127.500000,1.728231
129.000000,1.737523
130.500000,1.746757
132.000000,1.755936
133.500000,1.765058
135.000000,1.774125
136.500000,1.783137
138.000000,1.792095
139.500000,1.801000
141.000000,1.809850
142.500000,1.818648
144.000000,1.827394
145.500000,1.836087
147.000000,1.844729
148.500000,1.853320
150.000000,1.861860
151.500000,1.870350
153.000000,1.878790
154.500000,1.887181
156.000000,1.895522
157.500000,1.903815
159.000000,1.912059
160.500000,1.920255
162.000000,1.928404
163.500000,1.936505
165.000000,1.944560
166.500000,1.952568
168.000000,1.960529
169.500000,1.968445
171.000000,1.976315
172.500000,1.984139
174.000000,1.991922
175.500000,1.999668
177.000000,2.007380
178.500000,2.015057
180.000000,2.022699
181.500000,2.030306
183.000000,2.037879
184.500000,2.045419
186.000000,2.052925
187.500000,2.060397
189.000000,2.067835
190.500000,2.075241
192.000000,2.082614
193.500000,2.089954
195.000000,2.097262
196.500000,2.104537
198.000000,2.111780
199.500000,2.118991
201.000000,2.126171
202.500000,2.133319
204.000000,2.140435
205.500000,2.147521
207.000000,2.154575
208.500000,2.161599
210.000000,2.168592
211.500000,2.175554
213.000000,2.182486
214.500000,2.189388
216.000000,2.196260
217.500000,2.203102
219.000000,2.209914
220.500000,2.216697
222.000000,2.223451
223.500000,2.230175
225.000000,2.236870
226.500000,2.243536
228.000000,2.250174
229.500000,2.256782
231.000000,2.263363
232.500000,2.269914
234.000000,2.276438
235.500000,2.282934
237.000000,2.289401
238.500000,2.295843
240.000000,2.302263
241.500000,2.308661
243.000000,2.315038
244.500000,2.321393
246.000000,2.327727
247.500000,2.334039
249.000000,2.340331
250.500000,2.346601
252.000000,2.352850
253.500000,2.359078
255.000000,2.365286
256.500000,2.371473
258.000000,2.377639
259.500000,2.383785
261.000000,2.389910
262.500000,2.396015
264.000000,2.402100
265.500000,2.408164
267.000000,2.414209
268.500000,2.420233
270.000000,2.426238
271.500000,2.432222
273.000000,2.438187
274.500000,2.444133
276.000000,2.450058
277.500000,2.455965
279.000000,2.461851
280.500000,2.467719
282.000000,2.473567
283.500000,2.479396
285.000000,2.485206
286.500000,2.490997
288.000000,2.496768
289.500000,2.502521
291.000000,2.508255
292.500000,2.513971
294.000000,2.519667
295.500000,2.525345
297.000000,2.531005
298.500000,2.536646
300.000000,2.542268
301.500000,2.547873
