Flowrate(m^3), Depth(m)
2.000000,0.186945
3.000000,0.238754
4.000000,0.283659
5.000000,0.323791
6.000000,0.360243
7.000000,0.393653
8.000000,0.424424
9.000000,0.452822
10.000000,0.479026
11.000000,0.503719
12.000000,0.527378
13.000000,0.550060
14.000000,0.571817
15.000000,0.592695
16.000000,0.612736
17.000000,0.631978
18.000000,0.650458
19.000000,0.668208
20.000000,0.685261
21.000000,0.701645
22.000000,0.717389
23.000000,0.732519
24.000000,0.747060
25.000000,0.761036
26.000000,0.774470
27.000000,0.787538
28.000000,0.800385
29.000000,0.813019
30.000000,0.825448
31.000000,0.837677
32.000000,0.849712
33.000000,0.861559
34.000000,0.873223
35.000000,0.884709
36.000000,0.896022
37.000000,0.907165
38.000000,0.918144
39.000000,0.928960
40.000000,0.939619
41.000000,0.950123
42.000000,0.960477
43.000000,0.970682
44.000000,0.980742
45.000000,0.990660
46.000000,1.000438
47.000000,1.010079
48.000000,1.019586
49.000000,1.028960
50.000000,1.038205
51.000000,1.047322
52.000000,1.056313
53.000000,1.065181
54.000000,1.073928
55.000000,1.082571
56.000000,1.091138
57.000000,1.099630
58.000000,1.108049
59.000000,1.116395
60.000000,1.124671
61.000000,1.132876
62.000000,1.141012
63.000000,1.149080
64.000000,1.157081
65.000000,1.165015
66.000000,1.172884
67.000000,1.180689
68.000000,1.188430
69.000000,1.196107
70.000000,1.203723
71.000000,1.211277
72.000000,1.218771
73.000000,1.226204
74.000000,1.233579
75.000000,1.240895
76.000000,1.248152
77.000000,1.255353
78.000000,1.262497
79.000000,1.269585
80.000000,1.276617
81.000000,1.283595
82.000000,1.290518
83.000000,1.297387
84.000000,1.304204
85.000000,1.310968
86.000000,1.317679
87.000000,1.324339
88.000000,1.330948
89.000000,1.337506
90.000000,1.344014
91.000000,1.350472
92.000000,1.356882
93.000000,1.363242
94.000000,1.369554
95.000000,1.375818
96.000000,1.382038
97.000000,1.388225
98.000000,1.394382
99.000000,1.400508
100.000000,1.406603
101.000000,1.412668
102.000000,1.418704
103.000000,1.424710
104.000000,1.430687
105.000000,1.436635
106.000000,1.442554
107.000000,1.448444
108.000000,1.454306
109.000000,1.460140
110.000000,1.465947
111.000000,1.471725
112.000000,1.477476
113.000000,1.483201
114.000000,1.488898
115.000000,1.494568
116.000000,1.500212
117.000000,1.505829
118.000000,1.511420
119.000000,1.516985
120.000000,1.522525
121.000000,1.528039
122.000000,1.533527
123.000000,1.538990
124.000000,1.544428
125.000000,1.549841
126.000000,1.555229
127.000000,1.560593
128.000000,1.565932
129.000000,1.571247
130.000000,1.576538
131.000000,1.581805
132.000000,1.587048
133.000000,1.592268
134.000000,1.597464
135.000000,1.602637
136.000000,1.607786
137.000000,1.612912
138.000000,1.618016
139.000000,1.623096
140.000000,1.628154
141.000000,1.633189
142.000000,1.638202
143.000000,1.643193
144.000000,1.648161
145.000000,1.653108
146.000000,1.658032
147.000000,1.662935
148.000000,1.667816
149.000000,1.672676
150.000000,1.677514
151.000000,1.682330
152.000000,1.687129
153.000000,1.691911
154.000000,1.696677
155.000000,1.701428
156.000000,1.706163
157.000000,1.710882
158.000000,1.715586
159.000000,1.720275
160.000000,1.724948
161.000000,1.729606
162.000000,1.734249
163.000000,1.738877
164.000000,1.743489
165.000000,1.748087
166.000000,1.752670
167.000000,1.757238
168.000000,1.761791
169.000000,1.766330
170.000000,1.770854
171.000000,1.775364
172.000000,1.779859
173.000000,1.784340
174.000000,1.788806
175.000000,1.793258
176.000000,1.797697
177.000000,1.802121
178.000000,1.806530
179.000000,1.810926
180.000000,1.815308
181.000000,1.819676
182.000000,1.824031
183.000000,1.828371
184.000000,1.832698
185.000000,1.837012
186.000000,1.841311
187.000000,1.845598
188.000000,1.849870
189.000000,1.854130
190.000000,1.858376
191.000000,1.862609
192.000000,1.866828
193.000000,1.871035
194.000000,1.875228
195.000000,1.879408
196.000000,1.883575
197.000000,1.887730
198.000000,1.891871
199.000000,1.895999
200.000000,1.900115
201.000000,1.904218
