Flowrate(m^3), Depth(m)
1.000000,0.234131
1.500000,0.257068
2.000000,0.290311
2.500000,0.327352
3.000000,0.363616
3.500000,0.397478
4.000000,0.428406
4.500000,0.456620
5.000000,0.482749
5.500000,0.507323
6.000000,0.531198
6.500000,0.554389
7.000000,0.576878
7.500000,0.598614
8.000000,0.619622
8.500000,0.639907
9.000000,0.659495
9.500000,0.678354
10.000000,0.696507
10.500000,0.713928
11.000000,0.730638
11.500000,0.746627
12.000000,0.761839
12.500000,0.776290
13.000000,0.790114
13.500000,0.803530
14.000000,0.816561
14.500000,0.829224
15.000000,0.841587
15.500000,0.853692
16.000000,0.865563
16.500000,0.877199
17.000000,0.888602
17.500000,0.899779
18.000000,0.910751
18.500000,0.921523
19.000000,0.932100
19.500000,0.942487
20.000000,0.952684
20.500000,0.962683
21.000000,0.972486
21.500000,0.982097
22.000000,0.991520
22.500000,1.000758
23.000000,1.009822
23.500000,1.018715
24.000000,1.027442
24.500000,1.036005
25.000000,1.044407
25.500000,1.052651
26.000000,1.060737
26.500000,1.068657
27.000000,1.076406
27.500000,1.083999
28.000000,1.091492
28.500000,1.098889
29.000000,1.106184
29.500000,1.113379
30.000000,1.120473
30.500000,1.127468
31.000000,1.134364
31.500000,1.141164
32.000000,1.147868
32.500000,1.154477
33.000000,1.160991
33.500000,1.167414
34.000000,1.173744
34.500000,1.179985
35.000000,1.186139
35.500000,1.192211
36.000000,1.198208
36.500000,1.204132
37.000000,1.209982
37.500000,1.215766
38.000000,1.221502
38.500000,1.227188
39.000000,1.232824
39.500000,1.238407
40.000000,1.243937
40.500000,1.249414
41.000000,1.254837
41.500000,1.260206
42.000000,1.265523
42.500000,1.270791
43.000000,1.276010
43.500000,1.281181
44.000000,1.286305
44.500000,1.291382
45.000000,1.296412
45.500000,1.301397
46.000000,1.306336
46.500000,1.311231
47.000000,1.316081
47.500000,1.320887
48.000000,1.325650
48.500000,1.330368
49.000000,1.335042
49.500000,1.339667
50.000000,1.344242
50.500000,1.348770
51.000000,1.353258
51.500000,1.357707
52.000000,1.362119
52.500000,1.366494
53.000000,1.370835
53.500000,1.375140
54.000000,1.379411
54.500000,1.383650
55.000000,1.387862
55.500000,1.392049
56.000000,1.396210
56.500000,1.400347
57.000000,1.404463
57.500000,1.408558
58.000000,1.412630
58.500000,1.416681
59.000000,1.420710
59.500000,1.424718
60.000000,1.428705
60.500000,1.432672
61.000000,1.436619
61.500000,1.440546
62.000000,1.444451
62.500000,1.448336
63.000000,1.452200
63.500000,1.456043
64.000000,1.459867
64.500000,1.463669
65.000000,1.467452
65.500000,1.471215
66.000000,1.474958
66.500000,1.478682
67.000000,1.482387
67.500000,1.486072
68.000000,1.489739
68.500000,1.493391
69.000000,1.497034
69.500000,1.500670
70.000000,1.504299
70.500000,1.507922
71.000000,1.511538
71.500000,1.515148
72.000000,1.518754
72.500000,1.522355
73.000000,1.525952
73.500000,1.529545
74.000000,1.533132
74.500000,1.536715
75.000000,1.540292
75.500000,1.543864
76.000000,1.547431
76.500000,1.550992
77.000000,1.554547
77.500000,1.558096
78.000000,1.561638
78.500000,1.565174
79.000000,1.568704
79.500000,1.572228
80.000000,1.575746
80.500000,1.579256
81.000000,1.582760
81.500000,1.586255
82.000000,1.589741
82.500000,1.593216
83.000000,1.596679
83.500000,1.600130
84.000000,1.603571
84.500000,1.607000
85.000000,1.610419
85.500000,1.613827
86.000000,1.617225
86.500000,1.620613
87.000000,1.623990
87.500000,1.627359
88.000000,1.630720
88.500000,1.634072
89.000000,1.637417
89.500000,1.640754
90.000000,1.644084
90.500000,1.647406
91.000000,1.650721
91.500000,1.654030
92.000000,1.657332
92.500000,1.660628
93.000000,1.663919
93.500000,1.667208
94.000000,1.670493
94.500000,1.673775
95.000000,1.677055
95.500000,1.680331
96.000000,1.683603
96.500000,1.686872
97.000000,1.690136
97.500000,1.693397
98.000000,1.696652
98.500000,1.699900
99.000000,1.703140
99.500000,1.706370
100.000000,1.709590
100.500000,1.712801
