Flowrate(m^3), Depth(m)
36.000000,1.050267
54.000000,1.313585
72.000000,1.535798
90.000000,1.731640
108.000000,1.908699
126.000000,2.071043
144.000000,2.221485
162.000000,2.361786
180.000000,2.494128
198.000000,2.619481
216.000000,2.739142
234.000000,2.853896
252.000000,2.964290
270.000000,3.071275
288.000000,3.175183
306.000000,3.276716
324.000000,3.377360
342.000000,3.477479
360.000000,3.576833
378.000000,3.674110
396.000000,3.769293
414.000000,3.862217
432.000000,3.951811
450.000000,4.038040
468.000000,4.121034
486.000000,4.201098
504.000000,4.278488
522.000000,4.353303
540.000000,4.425641
558.000000,4.496036
576.000000,4.564884
594.000000,4.632223
612.000000,4.698093
630.000000,4.762608
648.000000,4.826130
666.000000,4.888720
684.000000,4.950400
702.000000,5.011189
720.000000,5.071068
738.000000,5.129951
756.000000,5.187849
774.000000,5.244783
792.000000,5.300771
810.000000,5.355854
828.000000,5.410216
846.000000,5.463911
864.000000,5.516950
882.000000,5.569344
900.000000,5.621106
918.000000,5.672275
936.000000,5.722939
954.000000,5.773115
972.000000,5.822808
990.000000,5.872027
1008.000000,5.920777
1026.000000,5.969040
1044.000000,6.016719
1062.000000,6.063810
1080.000000,6.110320
1098.000000,6.156257
1116.000000,6.201630
1134.000000,6.246449
1152.000000,6.290747
1170.000000,6.334552
1188.000000,6.377873
1206.000000,6.420716
1224.000000,6.463089
1242.000000,6.505000
1260.000000,6.546464
1278.000000,6.587590
1296.000000,6.628510
1314.000000,6.669230
1332.000000,6.709753
1350.000000,6.750084
1368.000000,6.790223
1386.000000,6.830171
1404.000000,6.869918
1422.000000,6.909399
1440.000000,6.948601
1458.000000,6.987526
1476.000000,7.026178
1494.000000,7.064559
1512.000000,7.102672
1530.000000,7.140521
1548.000000,7.178113
1566.000000,7.215458
1584.000000,7.252559
1602.000000,7.289420
1620.000000,7.326044
1638.000000,7.362432
1656.000000,7.398589
1674.000000,7.434514
1692.000000,7.470212
1710.000000,7.505679
1728.000000,7.540917
1746.000000,7.575928
1764.000000,7.610714
1782.000000,7.645276
1800.000000,7.679615
1818.000000,7.713733
1836.000000,7.747630
1854.000000,7.781302
1872.000000,7.814730
1890.000000,7.847912
1908.000000,7.880852
1926.000000,7.913549
1944.000000,7.946010
1962.000000,7.978236
1980.000000,8.010236
1998.000000,8.042022
2016.000000,8.073617
2034.000000,8.105087
2052.000000,8.136471
2070.000000,8.167772
2088.000000,8.198989
2106.000000,8.230122
2124.000000,8.261171
2142.000000,8.292136
2160.000000,8.323015
2178.000000,8.353804
2196.000000,8.384495
2214.000000,8.415072
2232.000000,8.445532
2250.000000,8.475877
2268.000000,8.506112
2286.000000,8.536242
2304.000000,8.566269
2322.000000,8.596200
2340.000000,8.626039
2358.000000,8.655792
2376.000000,8.685466
2394.000000,8.715074
2412.000000,8.744625
2430.000000,8.774120
2448.000000,8.803567
2466.000000,8.832966
2484.000000,8.862310
2502.000000,8.891606
2520.000000,8.920854
2538.000000,8.950067
2556.000000,8.979273
2574.000000,9.008520
2592.000000,9.037835
2610.000000,9.067209
2628.000000,9.096642
2646.000000,9.126129
2664.000000,9.155665
2682.000000,9.185243
2700.000000,9.214855
2718.000000,9.244501
2736.000000,9.274178
2754.000000,9.303879
2772.000000,9.333587
2790.000000,9.363298
2808.000000,9.393007
2826.000000,9.422697
2844.000000,9.452369
2862.000000,9.482019
2880.000000,9.511622
2898.000000,9.541173
2916.000000,9.570645
2934.000000,9.600004
2952.000000,9.629196
2970.000000,9.658197
2988.000000,9.687007
3006.000000,9.715643
3024.000000,9.744117
3042.000000,9.772433
3060.000000,9.800610
3078.000000,9.828647
3096.000000,9.856556
3114.000000,9.884365
3132.000000,9.912111
3150.000000,9.939816
3168.000000,9.967490
3186.000000,9.995150
3204.000000,10.022800
3222.000000,10.050420
3240.000000,10.078040
3258.000000,10.105670
3276.000000,10.133310
3294.000000,10.160990
3312.000000,10.188700
3330.000000,10.216490
3348.000000,10.244410
3366.000000,10.272460
3384.000000,10.300630
3402.000000,10.328900
3420.000000,10.357260
3438.000000,10.385670
3456.000000,10.414110
3474.000000,10.442550
3492.000000,10.470950
3510.000000,10.499270
3528.000000,10.527470
3546.000000,10.555480
3564.000000,10.583310
3582.000000,10.610940
3600.000000,10.638370
3618.000000,10.665600
