Flowrate(m^3), Depth(m)
1.000000,0.116532
1.500000,0.152587
2.000000,0.183147
2.500000,0.210269
3.000000,0.235062
3.500000,0.258103
4.000000,0.279726
4.500000,0.300150
5.000000,0.319528
5.500000,0.337971
6.000000,0.355566
6.500000,0.372378
7.000000,0.388460
7.500000,0.403853
8.000000,0.418593
8.500000,0.432706
9.000000,0.446215
9.500000,0.459138
10.000000,0.471492
10.500000,0.483300
11.000000,0.494791
11.500000,0.506053
12.000000,0.517092
12.500000,0.527914
13.000000,0.538524
13.500000,0.548927
14.000000,0.559128
14.500000,0.569132
15.000000,0.578943
15.500000,0.588565
16.000000,0.598003
16.500000,0.607261
17.000000,0.616343
17.500000,0.625251
18.000000,0.633990
18.500000,0.642564
19.000000,0.650975
19.500000,0.659227
20.000000,0.667323
20.500000,0.675267
21.000000,0.683060
21.500000,0.690707
22.000000,0.698210
22.500000,0.705572
23.000000,0.712796
23.500000,0.719884
24.000000,0.726839
24.500000,0.733663
25.000000,0.740360
25.500000,0.746930
26.000000,0.753378
26.500000,0.759705
27.000000,0.765913
27.500000,0.772005
28.000000,0.777990
28.500000,0.783919
29.000000,0.789801
29.500000,0.795637
30.000000,0.801427
30.500000,0.807172
31.000000,0.812872
31.500000,0.818530
32.000000,0.824144
32.500000,0.829716
33.000000,0.835245
33.500000,0.840734
34.000000,0.846182
34.500000,0.851590
35.000000,0.856958
35.500000,0.862287
36.000000,0.867577
36.500000,0.872829
37.000000,0.878043
37.500000,0.883220
38.000000,0.888360
38.500000,0.893464
39.000000,0.898531
39.500000,0.903563
40.000000,0.908559
40.500000,0.913520
41.000000,0.918447
41.500000,0.923339
42.000000,0.928198
42.500000,0.933023
43.000000,0.937814
43.500000,0.942573
44.000000,0.947299
44.500000,0.951993
45.000000,0.956654
45.500000,0.961284
46.000000,0.965883
46.500000,0.970450
47.000000,0.974987
47.500000,0.979492
48.000000,0.983968
48.500000,0.988413
49.000000,0.992828
49.500000,0.997214
50.000000,1.001571
50.500000,1.005898
51.000000,1.010196
51.500000,1.014466
52.000000,1.018707
52.500000,1.022920
53.000000,1.027104
53.500000,1.031261
54.000000,1.035391
54.500000,1.039493
55.000000,1.043567
55.500000,1.047615
56.000000,1.051636
56.500000,1.055630
57.000000,1.059598
57.500000,1.063540
58.000000,1.067455
58.500000,1.071345
59.000000,1.075209
59.500000,1.079050
60.000000,1.082874
60.500000,1.086683
61.000000,1.090477
61.500000,1.094255
62.000000,1.098017
62.500000,1.101765
63.000000,1.105497
63.500000,1.109214
64.000000,1.112916
64.500000,1.116603
65.000000,1.120275
65.500000,1.123933
66.000000,1.127576
66.500000,1.131204
67.000000,1.134818
67.500000,1.138418
68.000000,1.142003
68.500000,1.145574
69.000000,1.149131
69.500000,1.152674
70.000000,1.156203
70.500000,1.159719
71.000000,1.163220
71.500000,1.166708
72.000000,1.170182
72.500000,1.173643
73.000000,1.177090
73.500000,1.180523
74.000000,1.183944
74.500000,1.187351
75.000000,1.190745
75.500000,1.194126
76.000000,1.197494
76.500000,1.200849
77.000000,1.204190
77.500000,1.207520
78.000000,1.210836
78.500000,1.214140
79.000000,1.217431
79.500000,1.220709
80.000000,1.223975
80.500000,1.227228
81.000000,1.230469
81.500000,1.233698
82.000000,1.236915
82.500000,1.240119
83.000000,1.243311
83.500000,1.246491
84.000000,1.249659
84.500000,1.252815
85.000000,1.255959
85.500000,1.259092
86.000000,1.262212
86.500000,1.265321
87.000000,1.268418
87.500000,1.271503
88.000000,1.274577
88.500000,1.277639
89.000000,1.280690
89.500000,1.283729
90.000000,1.286757
90.500000,1.289774
91.000000,1.292779
91.500000,1.295773
92.000000,1.298756
92.500000,1.301728
93.000000,1.304689
93.500000,1.307639
94.000000,1.310577
94.500000,1.313505
95.000000,1.316422
95.500000,1.319328
96.000000,1.322224
96.500000,1.325108
97.000000,1.327982
97.500000,1.330845
98.000000,1.333698
98.500000,1.336540
99.000000,1.339372
99.500000,1.342193
100.000000,1.345003
100.500000,1.347803
