Flowrate(m^3), Depth(m)
16.000000,1.026070
24.000000,1.275269
32.000000,1.481273
40.000000,1.653751
48.000000,1.803525
56.000000,1.937545
64.000000,2.060451
72.000000,2.175060
80.000000,2.283327
88.000000,2.385974
96.000000,2.483563
104.000000,2.576250
112.000000,2.664502
120.000000,2.748256
128.000000,2.827678
136.000000,2.903195
144.000000,2.975258
152.000000,3.044215
160.000000,3.110331
168.000000,3.174173
176.000000,3.236118
184.000000,3.296147
192.000000,3.354576
200.000000,3.411550
208.000000,3.467125
216.000000,3.521436
224.000000,3.574653
232.000000,3.626643
240.000000,3.677324
248.000000,3.726775
256.000000,3.775059
264.000000,3.822216
272.000000,3.868341
280.000000,3.913513
288.000000,3.957854
296.000000,4.001346
304.000000,4.044029
312.000000,4.086050
320.000000,4.127567
328.000000,4.168595
336.000000,4.209154
344.000000,4.249302
352.000000,4.289093
360.000000,4.328491
368.000000,4.367471
376.000000,4.406042
384.000000,4.444235
392.000000,4.482145
400.000000,4.519778
408.000000,4.557073
416.000000,4.593930
424.000000,4.630365
432.000000,4.666379
440.000000,4.701962
448.000000,4.737109
456.000000,4.771829
464.000000,4.806126
472.000000,4.840008
480.000000,4.873484
488.000000,4.906554
496.000000,4.939228
504.000000,4.971526
512.000000,5.003443
520.000000,5.034982
528.000000,5.066170
536.000000,5.097057
544.000000,5.127665
552.000000,5.158003
560.000000,5.188076
568.000000,5.217891
576.000000,5.247435
584.000000,5.276705
592.000000,5.305716
600.000000,5.334488
608.000000,5.363073
616.000000,5.391477
624.000000,5.419703
632.000000,5.447763
640.000000,5.475660
648.000000,5.503383
656.000000,5.530939
664.000000,5.558330
672.000000,5.585561
680.000000,5.612638
688.000000,5.639575
696.000000,5.666378
704.000000,5.693042
712.000000,5.719572
720.000000,5.745993
728.000000,5.772347
736.000000,5.798654
744.000000,5.824916
752.000000,5.851080
760.000000,5.877127
768.000000,5.903051
776.000000,5.928843
784.000000,5.954509
792.000000,5.980060
800.000000,6.005503
808.000000,6.030855
816.000000,6.056128
824.000000,6.081319
832.000000,6.106421
840.000000,6.131405
848.000000,6.156279
856.000000,6.181063
864.000000,6.205768
872.000000,6.230394
880.000000,6.254937
888.000000,6.279401
896.000000,6.303788
904.000000,6.328089
912.000000,6.352302
920.000000,6.376429
928.000000,6.400483
936.000000,6.424478
944.000000,6.448412
952.000000,6.472288
960.000000,6.496131
968.000000,6.519960
976.000000,6.543779
984.000000,6.567590
992.000000,6.591399
1000.000000,6.615197
1008.000000,6.638984
1016.000000,6.662753
1024.000000,6.686502
1032.000000,6.710232
1040.000000,6.733943
1048.000000,6.757636
1056.000000,6.781316
1064.000000,6.804983
1072.000000,6.828633
1080.000000,6.852274
1088.000000,6.875906
1096.000000,6.899529
1104.000000,6.923154
1112.000000,6.946780
1120.000000,6.970389
1128.000000,6.993975
1136.000000,7.017522
1144.000000,7.041021
1152.000000,7.064481
1160.000000,7.087906
1168.000000,7.111304
1176.000000,7.134673
1184.000000,7.158003
1192.000000,7.181290
1200.000000,7.204521
1208.000000,7.227697
1216.000000,7.250819
1224.000000,7.273909
1232.000000,7.296986
1240.000000,7.320049
1248.000000,7.343084
1256.000000,7.366081
1264.000000,7.389040
1272.000000,7.411966
1280.000000,7.434858
1288.000000,7.457717
1296.000000,7.480548
1304.000000,7.503357
1312.000000,7.526148
1320.000000,7.548922
1328.000000,7.571677
1336.000000,7.594396
1344.000000,7.617074
1352.000000,7.639707
1360.000000,7.662290
1368.000000,7.684824
1376.000000,7.707308
1384.000000,7.729739
1392.000000,7.752120
1400.000000,7.774450
1408.000000,7.796732
1416.000000,7.818967
1424.000000,7.841159
1432.000000,7.863307
1440.000000,7.885409
1448.000000,7.907464
1456.000000,7.929474
1464.000000,7.951434
1472.000000,7.973339
1480.000000,7.995188
1488.000000,8.016992
1496.000000,8.038753
1504.000000,8.060471
1512.000000,8.082146
1520.000000,8.103768
1528.000000,8.125336
1536.000000,8.146847
1544.000000,8.168312
1552.000000,8.189748
1560.000000,8.211155
1568.000000,8.232533
1576.000000,8.253883
1584.000000,8.275206
1592.000000,8.296499
1600.000000,8.317763
1608.000000,8.339002
