Flowrate(m^3), Depth(m)
1.000000,0.104217
1.500000,0.136429
2.000000,0.164244
2.500000,0.189132
3.000000,0.211892
3.500000,0.233015
4.000000,0.252824
4.500000,0.271540
5.000000,0.289324
5.500000,0.306295
6.000000,0.322543
6.500000,0.338140
7.000000,0.353141
7.500000,0.367592
8.000000,0.381531
8.500000,0.394988
9.000000,0.407989
9.500000,0.420555
10.000000,0.432704
10.500000,0.444452
11.000000,0.455813
11.500000,0.466796
12.000000,0.477413
12.500000,0.487774
13.000000,0.497950
13.500000,0.507945
14.000000,0.517765
14.500000,0.527414
15.000000,0.536896
15.500000,0.546214
16.000000,0.555373
16.500000,0.564376
17.000000,0.573227
17.500000,0.581928
18.000000,0.590482
18.500000,0.598894
19.000000,0.607164
19.500000,0.615298
20.000000,0.623296
20.500000,0.631162
21.000000,0.638898
21.500000,0.646506
22.000000,0.653990
22.500000,0.661350
23.000000,0.668590
23.500000,0.675712
24.000000,0.682717
24.500000,0.689608
25.000000,0.696387
25.500000,0.703056
26.000000,0.709617
26.500000,0.716071
27.000000,0.722421
27.500000,0.728668
28.000000,0.734814
28.500000,0.740861
29.000000,0.746810
29.500000,0.752664
30.000000,0.758423
30.500000,0.764090
31.000000,0.769666
31.500000,0.775153
32.000000,0.780589
32.500000,0.785986
33.000000,0.791346
33.500000,0.796670
34.000000,0.801957
34.500000,0.807209
35.000000,0.812426
35.500000,0.817608
36.000000,0.822755
36.500000,0.827870
37.000000,0.832951
37.500000,0.837999
38.000000,0.843014
38.500000,0.847998
39.000000,0.852950
39.500000,0.857871
40.000000,0.862761
40.500000,0.867621
41.000000,0.872451
41.500000,0.877250
42.000000,0.882021
42.500000,0.886762
43.000000,0.891474
43.500000,0.896158
44.000000,0.900813
44.500000,0.905441
45.000000,0.910041
45.500000,0.914614
46.000000,0.919159
46.500000,0.923678
47.000000,0.928170
47.500000,0.932636
48.000000,0.937075
48.500000,0.941489
49.000000,0.945878
49.500000,0.950240
50.000000,0.954578
50.500000,0.958891
51.000000,0.963179
51.500000,0.967442
52.000000,0.971681
52.500000,0.975896
53.000000,0.980087
53.500000,0.984255
54.000000,0.988398
54.500000,0.992519
55.000000,0.996616
55.500000,1.000690
56.000000,1.004741
56.500000,1.008770
57.000000,1.012776
57.500000,1.016760
58.000000,1.020722
58.500000,1.024662
59.000000,1.028580
59.500000,1.032476
60.000000,1.036351
60.500000,1.040204
61.000000,1.044036
61.500000,1.047847
62.000000,1.051637
62.500000,1.055406
63.000000,1.059154
63.500000,1.062882
64.000000,1.066590
64.500000,1.070277
65.000000,1.073944
65.500000,1.077592
66.000000,1.081226
66.500000,1.084847
67.000000,1.088454
67.500000,1.092047
68.000000,1.095628
68.500000,1.099195
69.000000,1.102749
69.500000,1.106290
70.000000,1.109818
70.500000,1.113333
71.000000,1.116835
71.500000,1.120325
72.000000,1.123801
72.500000,1.127266
73.000000,1.130717
73.500000,1.134156
74.000000,1.137583
74.500000,1.140998
75.000000,1.144400
75.500000,1.147790
76.000000,1.151168
76.500000,1.154534
77.000000,1.157887
77.500000,1.161229
78.000000,1.164559
78.500000,1.167878
79.000000,1.171184
79.500000,1.174479
80.000000,1.177762
80.500000,1.181034
81.000000,1.184294
81.500000,1.187543
82.000000,1.190780
82.500000,1.194006
83.000000,1.197221
83.500000,1.200425
84.000000,1.203617
84.500000,1.206798
85.000000,1.209969
85.500000,1.213128
86.000000,1.216276
86.500000,1.219414
87.000000,1.222540
87.500000,1.225656
88.000000,1.228761
88.500000,1.231856
89.000000,1.234939
89.500000,1.238012
90.000000,1.241075
90.500000,1.244127
91.000000,1.247169
91.500000,1.250200
92.000000,1.253221
92.500000,1.256232
93.000000,1.259232
93.500000,1.262222
94.000000,1.265202
94.500000,1.268172
95.000000,1.271132
95.500000,1.274081
96.000000,1.277021
96.500000,1.279951
97.000000,1.282871
97.500000,1.285781
98.000000,1.288681
98.500000,1.291571
99.000000,1.294452
99.500000,1.297323
100.000000,1.300184
100.500000,1.303035
