Flowrate(m^3), Depth(m)
1.000000,0.152030
1.500000,0.194218
2.000000,0.230866
2.500000,0.263843
3.000000,0.294094
3.500000,0.322179
4.000000,0.348460
4.500000,0.373186
5.000000,0.396535
5.500000,0.418637
6.000000,0.439587
6.500000,0.459460
7.000000,0.478312
7.500000,0.496437
8.000000,0.514015
8.500000,0.531069
9.000000,0.547620
9.500000,0.563687
10.000000,0.579288
10.500000,0.594438
11.000000,0.609153
11.500000,0.623447
12.000000,0.637333
12.500000,0.650824
13.000000,0.663932
13.500000,0.676668
14.000000,0.689044
14.500000,0.701070
15.000000,0.712756
15.500000,0.724112
16.000000,0.735147
16.500000,0.745870
17.000000,0.756289
17.500000,0.766414
18.000000,0.776254
18.500000,0.785913
19.000000,0.795454
19.500000,0.804880
20.000000,0.814194
20.500000,0.823398
21.000000,0.832495
21.500000,0.841487
22.000000,0.850376
22.500000,0.859164
23.000000,0.867854
23.500000,0.876445
24.000000,0.884942
24.500000,0.893345
25.000000,0.901655
25.500000,0.909875
26.000000,0.918006
26.500000,0.926048
27.000000,0.934005
27.500000,0.941875
28.000000,0.949662
28.500000,0.957366
29.000000,0.964989
29.500000,0.972530
30.000000,0.979992
30.500000,0.987376
31.000000,0.994682
31.500000,1.001912
32.000000,1.009065
32.500000,1.016145
33.000000,1.023150
33.500000,1.030082
34.000000,1.036942
34.500000,1.043731
35.000000,1.050449
35.500000,1.057097
36.000000,1.063676
36.500000,1.070187
37.000000,1.076630
37.500000,1.083019
38.000000,1.089365
38.500000,1.095670
39.000000,1.101933
39.500000,1.108155
40.000000,1.114337
40.500000,1.120478
41.000000,1.126580
41.500000,1.132642
42.000000,1.138665
42.500000,1.144649
43.000000,1.150595
43.500000,1.156503
44.000000,1.162373
44.500000,1.168206
45.000000,1.174002
45.500000,1.179760
46.000000,1.185483
46.500000,1.191169
47.000000,1.196820
47.500000,1.202434
48.000000,1.208014
48.500000,1.213559
49.000000,1.219068
49.500000,1.224544
50.000000,1.229985
50.500000,1.235392
51.000000,1.240765
51.500000,1.246105
52.000000,1.251412
52.500000,1.256686
53.000000,1.261927
53.500000,1.267135
54.000000,1.272312
54.500000,1.277456
55.000000,1.282568
55.500000,1.287649
56.000000,1.292698
56.500000,1.297716
57.000000,1.302703
57.500000,1.307660
58.000000,1.312586
58.500000,1.317481
59.000000,1.322346
59.500000,1.327181
60.000000,1.331987
60.500000,1.336763
61.000000,1.341509
61.500000,1.346226
62.000000,1.350914
62.500000,1.355574
63.000000,1.360204
63.500000,1.364806
64.000000,1.369380
64.500000,1.373925
65.000000,1.378443
65.500000,1.382935
66.000000,1.387409
66.500000,1.391866
67.000000,1.396304
67.500000,1.400724
68.000000,1.405127
68.500000,1.409513
69.000000,1.413880
69.500000,1.418231
70.000000,1.422564
70.500000,1.426880
71.000000,1.431179
71.500000,1.435461
72.000000,1.439726
72.500000,1.443974
73.000000,1.448205
73.500000,1.452420
74.000000,1.456618
74.500000,1.460800
75.000000,1.464965
75.500000,1.469115
76.000000,1.473247
76.500000,1.477364
77.000000,1.481465
77.500000,1.485549
78.000000,1.489618
78.500000,1.493671
79.000000,1.497708
79.500000,1.501730
80.000000,1.505736
80.500000,1.509726
81.000000,1.513701
81.500000,1.517661
82.000000,1.521605
82.500000,1.525534
83.000000,1.529448
83.500000,1.533347
84.000000,1.537230
84.500000,1.541099
85.000000,1.544953
85.500000,1.548792
86.000000,1.552616
86.500000,1.556426
87.000000,1.560221
87.500000,1.564001
88.000000,1.567767
88.500000,1.571519
89.000000,1.575256
89.500000,1.578979
90.000000,1.582687
90.500000,1.586382
91.000000,1.590062
91.500000,1.593728
92.000000,1.597381
92.500000,1.601019
93.000000,1.604643
93.500000,1.608254
94.000000,1.611851
94.500000,1.615434
95.000000,1.619003
95.500000,1.622559
96.000000,1.626101
96.500000,1.629630
97.000000,1.633146
97.500000,1.636648
98.000000,1.640136
98.500000,1.643612
99.000000,1.647074
99.500000,1.650523
100.000000,1.653959
100.500000,1.657382
