Flowrate(m^3), Depth(m)
1.000000,0.131629
1.500000,0.168322
2.000000,0.200399
2.500000,0.229353
3.000000,0.255981
3.500000,0.280762
4.000000,0.304009
4.500000,0.325942
5.000000,0.346717
5.500000,0.366452
6.000000,0.385238
6.500000,0.403143
7.000000,0.420224
7.500000,0.436523
8.000000,0.452075
8.500000,0.466908
9.000000,0.481052
9.500000,0.494758
10.000000,0.508141
10.500000,0.521212
11.000000,0.533980
11.500000,0.546456
12.000000,0.558646
12.500000,0.570559
13.000000,0.582203
13.500000,0.593584
14.000000,0.604710
14.500000,0.615587
15.000000,0.626222
15.500000,0.636619
16.000000,0.646786
16.500000,0.656727
17.000000,0.666449
17.500000,0.675955
18.000000,0.685252
18.500000,0.694344
19.000000,0.703237
19.500000,0.711933
20.000000,0.720439
20.500000,0.728758
21.000000,0.736895
21.500000,0.744853
22.000000,0.752637
22.500000,0.760250
23.000000,0.767697
23.500000,0.774980
24.000000,0.782154
24.500000,0.789260
25.000000,0.796301
25.500000,0.803277
26.000000,0.810189
26.500000,0.817039
27.000000,0.823828
27.500000,0.830557
28.000000,0.837227
28.500000,0.843838
29.000000,0.850392
29.500000,0.856890
30.000000,0.863332
30.500000,0.869720
31.000000,0.876054
31.500000,0.882334
32.000000,0.888562
32.500000,0.894738
33.000000,0.900863
33.500000,0.906938
34.000000,0.912963
34.500000,0.918938
35.000000,0.924866
35.500000,0.930745
36.000000,0.936577
36.500000,0.942362
37.000000,0.948101
37.500000,0.953794
38.000000,0.959442
38.500000,0.965045
39.000000,0.970604
39.500000,0.976119
40.000000,0.981590
40.500000,0.987019
41.000000,0.992405
41.500000,0.997749
42.000000,1.003051
42.500000,1.008312
43.000000,1.013532
43.500000,1.018712
44.000000,1.023851
44.500000,1.028951
45.000000,1.034011
45.500000,1.039033
46.000000,1.044015
46.500000,1.048960
47.000000,1.053866
47.500000,1.058734
48.000000,1.063565
48.500000,1.068359
49.000000,1.073116
49.500000,1.077838
50.000000,1.082534
50.500000,1.087208
51.000000,1.091858
51.500000,1.096486
52.000000,1.101091
52.500000,1.105674
53.000000,1.110234
53.500000,1.114773
54.000000,1.119290
54.500000,1.123786
55.000000,1.128260
55.500000,1.132713
56.000000,1.137144
56.500000,1.141555
57.000000,1.145944
57.500000,1.150314
58.000000,1.154662
58.500000,1.158990
59.000000,1.163298
59.500000,1.167586
60.000000,1.171854
60.500000,1.176102
61.000000,1.180330
61.500000,1.184539
62.000000,1.188728
62.500000,1.192898
63.000000,1.197048
63.500000,1.201180
64.000000,1.205292
64.500000,1.209386
65.000000,1.213461
65.500000,1.217518
66.000000,1.221556
66.500000,1.225575
67.000000,1.229576
67.500000,1.233559
68.000000,1.237524
68.500000,1.241472
69.000000,1.245401
69.500000,1.249312
70.000000,1.253206
70.500000,1.257082
71.000000,1.260941
71.500000,1.264783
72.000000,1.268607
72.500000,1.272414
73.000000,1.276204
73.500000,1.279977
74.000000,1.283733
74.500000,1.287472
75.000000,1.291195
75.500000,1.294901
76.000000,1.298590
76.500000,1.302263
77.000000,1.305920
77.500000,1.309561
78.000000,1.313185
78.500000,1.316793
79.000000,1.320385
79.500000,1.323961
80.000000,1.327522
80.500000,1.331066
81.000000,1.334595
81.500000,1.338109
82.000000,1.341606
82.500000,1.345089
83.000000,1.348556
83.500000,1.352007
84.000000,1.355444
84.500000,1.358865
85.000000,1.362271
85.500000,1.365662
86.000000,1.369038
86.500000,1.372399
87.000000,1.375746
87.500000,1.379078
88.000000,1.382398
88.500000,1.385708
89.000000,1.389009
89.500000,1.392300
90.000000,1.395582
90.500000,1.398855
91.000000,1.402118
91.500000,1.405372
92.000000,1.408617
92.500000,1.411853
93.000000,1.415079
93.500000,1.418297
94.000000,1.421505
94.500000,1.424705
95.000000,1.427895
95.500000,1.431076
96.000000,1.434249
96.500000,1.437413
97.000000,1.440567
97.500000,1.443713
98.000000,1.446851
98.500000,1.449979
99.000000,1.453099
99.500000,1.456210
100.000000,1.459313
100.500000,1.462407
