Flowrate(m^3), Depth(m)
1.000000,0.142725
1.500000,0.180973
2.000000,0.213838
2.500000,0.243199
3.000000,0.270031
3.500000,0.294917
4.000000,0.318225
4.500000,0.340157
5.000000,0.360928
5.500000,0.380708
6.000000,0.399624
6.500000,0.417774
7.000000,0.435233
7.500000,0.452058
8.000000,0.468281
8.500000,0.483947
9.000000,0.499153
9.500000,0.513972
10.000000,0.528440
10.500000,0.542586
11.000000,0.556418
11.500000,0.569946
12.000000,0.583178
12.500000,0.596123
13.000000,0.608787
13.500000,0.621178
14.000000,0.633301
14.500000,0.645165
15.000000,0.656775
15.500000,0.668136
16.000000,0.679248
16.500000,0.690115
17.000000,0.700744
17.500000,0.711140
18.000000,0.721307
18.500000,0.731253
19.000000,0.740982
19.500000,0.750498
20.000000,0.759806
20.500000,0.768896
21.000000,0.777776
21.500000,0.786502
22.000000,0.795118
22.500000,0.803642
23.000000,0.812076
23.500000,0.820425
24.000000,0.828695
24.500000,0.836889
25.000000,0.845007
25.500000,0.853051
26.000000,0.861023
26.500000,0.868922
27.000000,0.876751
27.500000,0.884510
28.000000,0.892200
28.500000,0.899823
29.000000,0.907379
29.500000,0.914870
30.000000,0.922295
30.500000,0.929657
31.000000,0.936954
31.500000,0.944189
32.000000,0.951361
32.500000,0.958471
33.000000,0.965521
33.500000,0.972510
34.000000,0.979440
34.500000,0.986311
35.000000,0.993124
35.500000,0.999879
36.000000,1.006577
36.500000,1.013219
37.000000,1.019805
37.500000,1.026336
38.000000,1.032812
38.500000,1.039233
39.000000,1.045601
39.500000,1.051916
40.000000,1.058177
40.500000,1.064387
41.000000,1.070544
41.500000,1.076646
42.000000,1.082702
42.500000,1.088721
43.000000,1.094705
43.500000,1.100655
44.000000,1.106572
44.500000,1.112455
45.000000,1.118306
45.500000,1.124124
46.000000,1.129910
46.500000,1.135665
47.000000,1.141388
47.500000,1.147080
48.000000,1.152740
48.500000,1.158370
49.000000,1.163969
49.500000,1.169538
50.000000,1.175076
50.500000,1.180584
51.000000,1.186062
51.500000,1.191511
52.000000,1.196930
52.500000,1.202320
53.000000,1.207681
53.500000,1.213012
54.000000,1.218315
54.500000,1.223589
55.000000,1.228835
55.500000,1.234052
56.000000,1.239241
56.500000,1.244401
57.000000,1.249535
57.500000,1.254640
58.000000,1.259718
58.500000,1.264768
59.000000,1.269792
59.500000,1.274788
60.000000,1.279757
60.500000,1.284700
61.000000,1.289616
61.500000,1.294505
62.000000,1.299368
62.500000,1.304205
63.000000,1.309016
63.500000,1.313802
64.000000,1.318561
64.500000,1.323295
65.000000,1.328003
65.500000,1.332686
66.000000,1.337343
66.500000,1.341976
67.000000,1.346583
67.500000,1.351166
68.000000,1.355724
68.500000,1.360258
69.000000,1.364766
69.500000,1.369251
70.000000,1.373711
70.500000,1.378147
71.000000,1.382559
71.500000,1.386954
72.000000,1.391332
72.500000,1.395695
73.000000,1.400042
73.500000,1.404374
74.000000,1.408690
74.500000,1.412991
75.000000,1.417276
75.500000,1.421547
76.000000,1.425802
76.500000,1.430042
77.000000,1.434268
77.500000,1.438478
78.000000,1.442674
78.500000,1.446854
79.000000,1.451020
79.500000,1.455171
80.000000,1.459308
80.500000,1.463430
81.000000,1.467538
81.500000,1.471631
82.000000,1.475710
82.500000,1.479774
83.000000,1.483824
83.500000,1.487860
84.000000,1.491882
84.500000,1.495889
85.000000,1.499883
85.500000,1.503863
86.000000,1.507828
86.500000,1.511780
87.000000,1.515717
87.500000,1.519641
88.000000,1.523552
88.500000,1.527448
89.000000,1.531331
89.500000,1.535200
90.000000,1.539056
90.500000,1.542898
91.000000,1.546726
91.500000,1.550541
92.000000,1.554343
92.500000,1.558132
93.000000,1.561907
93.500000,1.565669
94.000000,1.569418
94.500000,1.573153
95.000000,1.576876
95.500000,1.580585
96.000000,1.584282
96.500000,1.587965
97.000000,1.591636
97.500000,1.595294
98.000000,1.598939
98.500000,1.602571
99.000000,1.606190
99.500000,1.609797
100.000000,1.613391
100.500000,1.616972
