Flowrate(m^3), Depth(m)
41.000000,1.420164
61.500000,1.668605
82.000000,1.867381
102.500000,2.036053
123.000000,2.185276
143.500000,2.322111
164.000000,2.450892
184.500000,2.573950
205.000000,2.690415
225.500000,2.800881
246.000000,2.908481
266.500000,3.013886
287.000000,3.116506
307.500000,3.215190
328.000000,3.308762
348.500000,3.398467
369.000000,3.485930
389.500000,3.571389
410.000000,3.655531
430.500000,3.738640
451.000000,3.820704
471.500000,3.901413
492.000000,3.980806
512.500000,4.058844
533.000000,4.135371
553.500000,4.210622
574.000000,4.284629
594.500000,4.357496
615.000000,4.429302
635.500000,4.500172
656.000000,4.570322
676.500000,4.640363
697.000000,4.710414
717.500000,4.780630
738.000000,4.850917
758.500000,4.920977
779.000000,4.990819
799.500000,5.060523
820.000000,5.130090
840.500000,5.199415
861.000000,5.268499
881.500000,5.337453
902.000000,5.406334
922.500000,5.475071
943.000000,5.543559
963.500000,5.611856
984.000000,5.679976
1004.500000,5.747890
1025.000000,5.815242
1045.500000,5.881636
1066.000000,5.947062
1086.500000,6.011532
1107.000000,6.075058
1127.500000,6.137682
1148.000000,6.199937
1168.500000,6.262044
1189.000000,6.324024
1209.500000,6.385888
1230.000000,6.447642
1250.500000,6.509309
1271.000000,6.571016
1291.500000,6.633114
1312.000000,6.695648
1332.500000,6.758598
1353.000000,6.821926
1373.500000,6.885642
1394.000000,6.949763
1414.500000,7.014056
1435.000000,7.078034
1455.500000,7.141609
1476.000000,7.204760
1496.500000,7.267437
1517.000000,7.329619
1537.500000,7.391192
1558.000000,7.452028
1578.500000,7.511819
1599.000000,7.570524
1619.500000,7.628163
1640.000000,7.684801
1660.500000,7.740474
1681.000000,7.795197
1701.500000,7.848984
1722.000000,7.901885
1742.500000,7.954115
1763.000000,8.005802
1783.500000,8.056953
1804.000000,8.107573
1824.500000,8.157671
1845.000000,8.207252
1865.500000,8.256357
1886.000000,8.305065
1906.500000,8.353393
1927.000000,8.401460
1947.500000,8.449300
1968.000000,8.496916
1988.500000,8.544318
2009.000000,8.591562
2029.500000,8.638655
2050.000000,8.685596
2070.500000,8.732388
2091.000000,8.779032
2111.500000,8.825510
2132.000000,8.871642
2152.500000,8.917391
2173.000000,8.962761
2193.500000,9.007757
2214.000000,9.052388
2234.500000,9.096658
2255.000000,9.140575
2275.500000,9.184156
2296.000000,9.227407
2316.500000,9.270331
2337.000000,9.312926
2357.500000,9.355118
2378.000000,9.396887
2398.500000,9.438239
2419.000000,9.479170
2439.500000,9.519684
2460.000000,9.559787
2480.500000,9.599485
2501.000000,9.638774
2521.500000,9.677645
2542.000000,9.716104
2562.500000,9.754152
2583.000000,9.791783
2603.500000,9.829022
2624.000000,9.865988
2644.500000,9.902702
2665.000000,9.939163
2685.500000,9.975365
2706.000000,10.011310
2726.500000,10.047010
2747.000000,10.082510
2767.500000,10.117810
2788.000000,10.152910
2808.500000,10.187820
2829.000000,10.222540
2849.500000,10.257070
2870.000000,10.291420
2890.500000,10.325600
2911.000000,10.359640
2931.500000,10.393610
2952.000000,10.427490
2972.500000,10.461300
2993.000000,10.495030
3013.500000,10.528690
3034.000000,10.562270
3054.500000,10.595770
3075.000000,10.629200
3095.500000,10.662560
3116.000000,10.695860
3136.500000,10.729090
3157.000000,10.762270
3177.500000,10.795390
3198.000000,10.828440
3218.500000,10.861440
3239.000000,10.894390
3259.500000,10.927280
3280.000000,10.960120
3300.500000,10.992920
3321.000000,11.025670
3341.500000,11.058390
3362.000000,11.091070
3382.500000,11.123710
3403.000000,11.156310
3423.500000,11.188880
3444.000000,11.221410
3464.500000,11.253900
3485.000000,11.286380
3505.500000,11.318830
3526.000000,11.351250
3546.500000,11.383660
3567.000000,11.416050
3587.500000,11.448440
3608.000000,11.480840
3628.500000,11.513270
3649.000000,11.545710
3669.500000,11.578180
3690.000000,11.610690
3710.500000,11.643240
3731.000000,11.675830
3751.500000,11.708460
3772.000000,11.741130
3792.500000,11.773860
3813.000000,11.806640
3833.500000,11.839480
3854.000000,11.872380
3874.500000,11.905360
3895.000000,11.938400
3915.500000,11.971530
3936.000000,12.004750
3956.500000,12.038060
3977.000000,12.071480
3997.500000,12.105000
4018.000000,12.138630
4038.500000,12.172390
4059.000000,12.206270
4079.500000,12.240280
4100.000000,12.274440
4120.500000,12.308750
