Flowrate(m^3), Depth(m)
33.000000,1.440156
49.500000,1.744616
66.000000,1.975186
82.500000,2.170355
99.000000,2.347858
115.500000,2.511940
132.000000,2.665056
148.500000,2.809243
165.000000,2.945554
181.500000,3.074415
198.000000,3.196384
214.500000,3.313028
231.000000,3.425730
247.500000,3.534661
264.000000,3.639513
280.500000,3.740303
297.000000,3.837192
313.500000,3.930222
330.000000,4.019604
346.500000,4.105711
363.000000,4.189595
379.500000,4.272025
396.000000,4.353126
412.500000,4.433023
429.000000,4.511918
445.500000,4.589938
462.000000,4.667192
478.500000,4.743874
495.000000,4.820271
511.500000,4.896471
528.000000,4.972481
544.500000,5.048428
561.000000,5.124489
577.500000,5.200527
594.000000,5.276185
610.500000,5.350854
627.000000,5.423848
643.500000,5.495076
660.000000,5.564543
676.500000,5.632192
693.000000,5.697949
709.500000,5.761854
726.000000,5.824056
742.500000,5.884729
759.000000,5.944068
775.500000,6.002325
792.000000,6.059592
808.500000,6.115883
825.000000,6.171209
841.500000,6.225558
858.000000,6.278912
874.500000,6.331271
891.000000,6.382676
907.500000,6.433176
924.000000,6.482951
940.500000,6.532201
957.000000,6.581133
973.500000,6.630152
990.000000,6.679322
1006.500000,6.728044
1023.000000,6.776113
1039.500000,6.823073
1056.000000,6.868917
1072.500000,6.913858
1089.000000,6.958057
1105.500000,7.001752
1122.000000,7.045092
1138.500000,7.088107
1155.000000,7.130813
1171.500000,7.173225
1188.000000,7.215365
1204.500000,7.257225
1221.000000,7.298806
1237.500000,7.340131
1254.000000,7.381192
1270.500000,7.421993
1287.000000,7.462538
1303.500000,7.502821
1320.000000,7.542854
1336.500000,7.582640
1353.000000,7.622225
1369.500000,7.661629
1386.000000,7.700897
1402.500000,7.740048
1419.000000,7.779115
1435.500000,7.818138
1452.000000,7.857132
1468.500000,7.896063
1485.000000,7.934936
1501.500000,7.973761
1518.000000,8.012546
1534.500000,8.051289
1551.000000,8.089995
1567.500000,8.128654
1584.000000,8.167263
1600.500000,8.205782
1617.000000,8.244190
1633.500000,8.282473
1650.000000,8.320576
1666.500000,8.358486
1683.000000,8.396191
1699.500000,8.433645
1716.000000,8.470837
1732.500000,8.507747
1749.000000,8.544354
1765.500000,8.580656
1782.000000,8.616613
1798.500000,8.652214
1815.000000,8.687422
1831.500000,8.722233
1848.000000,8.756646
1864.500000,8.790673
1881.000000,8.824327
1897.500000,8.857630
1914.000000,8.890592
1930.500000,8.923220
1947.000000,8.955527
1963.500000,8.987520
1980.000000,9.019211
1996.500000,9.050607
2013.000000,9.081666
2029.500000,9.112344
2046.000000,9.142648
2062.500000,9.172596
2079.000000,9.202192
2095.500000,9.231459
2112.000000,9.260399
2128.500000,9.289023
2145.000000,9.317344
2161.500000,9.345378
2178.000000,9.373089
2194.500000,9.400420
2211.000000,9.427364
2227.500000,9.453943
2244.000000,9.480175
2260.500000,9.506074
2277.000000,9.531649
2293.500000,9.556907
2310.000000,9.581861
2326.500000,9.606525
2343.000000,9.630907
2359.500000,9.655021
2376.000000,9.678870
2392.500000,9.702463
2409.000000,9.725813
2425.500000,9.748948
2442.000000,9.771874
2458.500000,9.794597
2475.000000,9.817127
2491.500000,9.839471
2508.000000,9.861633
2524.500000,9.883624
2541.000000,9.905449
2557.500000,9.927110
2574.000000,9.948617
2590.500000,9.969973
2607.000000,9.991182
2623.500000,10.012250
2640.000000,10.033170
2656.500000,10.053970
2673.000000,10.074630
2689.500000,10.095170
2706.000000,10.115580
2722.500000,10.135870
2739.000000,10.156040
2755.500000,10.176110
2772.000000,10.196080
2788.500000,10.215970
2805.000000,10.235770
2821.500000,10.255480
2838.000000,10.275110
2854.500000,10.294650
2871.000000,10.314110
2887.500000,10.333490
2904.000000,10.352790
2920.500000,10.372020
2937.000000,10.391170
2953.500000,10.410240
2970.000000,10.429250
2986.500000,10.448180
3003.000000,10.467040
3019.500000,10.485840
3036.000000,10.504560
3052.500000,10.523220
3069.000000,10.541820
3085.500000,10.560350
3102.000000,10.578820
3118.500000,10.597220
3135.000000,10.615560
3151.500000,10.633840
3168.000000,10.652060
3184.500000,10.670220
3201.000000,10.688320
3217.500000,10.706370
3234.000000,10.724360
3250.500000,10.742300
3267.000000,10.760180
3283.500000,10.778010
3300.000000,10.795800
3316.500000,10.813540
