Flowrate(m^3), Depth(m)
17.000000,0.742131
25.500000,0.925776
34.000000,1.080526
42.500000,1.216507
51.000000,1.339398
59.500000,1.451883
68.000000,1.556802
76.500000,1.655205
85.000000,1.748067
93.500000,1.836612
102.000000,1.921258
110.500000,2.002300
119.000000,2.079835
127.500000,2.154002
136.000000,2.224978
144.500000,2.292924
153.000000,2.358199
161.500000,2.421100
170.000000,2.481732
178.500000,2.540190
187.000000,2.596569
195.500000,2.651303
204.000000,2.704742
212.500000,2.756934
221.000000,2.807924
229.500000,2.857751
238.000000,2.906457
246.500000,2.954166
255.000000,3.000957
263.500000,3.046857
272.000000,3.091892
280.500000,3.136085
289.000000,3.179458
297.500000,3.222047
306.000000,3.263975
314.500000,3.305280
323.000000,3.345977
331.500000,3.386080
340.000000,3.425603
348.500000,3.464559
357.000000,3.502960
365.500000,3.540863
374.000000,3.578352
382.500000,3.615437
391.000000,3.652126
399.500000,3.688428
408.000000,3.724351
416.500000,3.759903
425.000000,3.795091
433.500000,3.829925
442.000000,3.864436
450.500000,3.898631
459.000000,3.932518
467.500000,3.966102
476.000000,3.999387
484.500000,4.032378
493.000000,4.065080
501.500000,4.097498
510.000000,4.129633
518.500000,4.161465
527.000000,4.192992
535.500000,4.224217
544.000000,4.255145
552.500000,4.285778
561.000000,4.316121
569.500000,4.346176
578.000000,4.375947
586.500000,4.405437
595.000000,4.434655
603.500000,4.463645
612.000000,4.492421
620.500000,4.520983
629.000000,4.549335
637.500000,4.577477
646.000000,4.605414
654.500000,4.633146
663.000000,4.660676
671.500000,4.688005
680.000000,4.715136
688.500000,4.742071
697.000000,4.768812
705.500000,4.795360
714.000000,4.821719
722.500000,4.847888
731.000000,4.873871
739.500000,4.899668
748.000000,4.925281
756.500000,4.950712
765.000000,4.975961
773.500000,5.001031
782.000000,5.025922
790.500000,5.050635
799.000000,5.075163
807.500000,5.099510
816.000000,5.123676
824.500000,5.147663
833.000000,5.171472
841.500000,5.195105
850.000000,5.218563
858.500000,5.241847
867.000000,5.264959
875.500000,5.287900
884.000000,5.310671
892.500000,5.333274
901.000000,5.355734
909.500000,5.378090
918.000000,5.400344
926.500000,5.422497
935.000000,5.444548
943.500000,5.466499
952.000000,5.488351
960.500000,5.510104
969.000000,5.531759
977.500000,5.553316
986.000000,5.574777
994.500000,5.596141
1003.000000,5.617411
1011.500000,5.638585
1020.000000,5.659678
1028.500000,5.680709
1037.000000,5.701680
1045.500000,5.722592
1054.000000,5.743444
1062.500000,5.764237
1071.000000,5.784972
1079.500000,5.805649
1088.000000,5.826270
1096.500000,5.846833
1105.000000,5.867341
1113.500000,5.887793
1122.000000,5.908190
1130.500000,5.928532
1139.000000,5.948820
1147.500000,5.969045
1156.000000,5.989202
1164.500000,6.009292
1173.000000,6.029315
1181.500000,6.049271
1190.000000,6.069161
1198.500000,6.088985
1207.000000,6.108743
1215.500000,6.128435
1224.000000,6.148062
1232.500000,6.167624
1241.000000,6.187120
1249.500000,6.206552
1258.000000,6.225920
1266.500000,6.245223
1275.000000,6.264463
1283.500000,6.283642
1292.000000,6.302760
1300.500000,6.321818
1309.000000,6.340815
1317.500000,6.359752
1326.000000,6.378628
1334.500000,6.397445
1343.000000,6.416202
1351.500000,6.434900
1360.000000,6.453537
1368.500000,6.472116
1377.000000,6.490635
1385.500000,6.509094
1394.000000,6.527494
1402.500000,6.545836
1411.000000,6.564117
1419.500000,6.582332
1428.000000,6.600479
1436.500000,6.618560
1445.000000,6.636573
1453.500000,6.654519
1462.000000,6.672398
1470.500000,6.690210
1479.000000,6.707955
1487.500000,6.725634
1496.000000,6.743246
1504.500000,6.760791
1513.000000,6.778271
1521.500000,6.795683
1530.000000,6.813030
1538.500000,6.830310
1547.000000,6.847525
1555.500000,6.864673
1564.000000,6.881749
1572.500000,6.898751
1581.000000,6.915679
1589.500000,6.932534
1598.000000,6.949315
1606.500000,6.966022
1615.000000,6.982657
1623.500000,6.999219
1632.000000,7.015707
1640.500000,7.032124
1649.000000,7.048468
1657.500000,7.064740
1666.000000,7.080940
1674.500000,7.097068
1683.000000,7.113125
1691.500000,7.129110
1700.000000,7.145024
1708.500000,7.160868
